Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW22,OUT045,3473.500928
DRD01,OUT027,2366.018905
NCZ18,OUT027,5398.863062
FDN49,OUT045,669.0289492
FDR22,OUT035,2016.546204
FDV08,OUT019,-1151.440163
FDY39,OUT046,2991.833694
FDV36,OUT049,2120.842255
FDO60,OUT045,712.2180187
FDU04,OUT027,3426.250478
FDR20,OUT027,2288.485141
FDW19,OUT019,-72.0833191
FDU40,OUT049,3181.929804
FDK15,OUT045,1517.715809
DRF15,OUT035,2555.956402
FDQ25,OUT017,2901.576264
FDI48,OUT019,-975.6171743
FDS49,OUT046,1257.748282
FDV22,OUT046,2568.039926
NCV42,OUT046,1744.063242
FDX26,OUT046,2917.299958
FDI33,OUT018,1188.840562
FDZ14,OUT049,2091.804513
FDG10,OUT013,1027.23073
FDM38,OUT018,614.9193504
FDG26,OUT027,5494.539818
FDH46,OUT035,1839.191408
FDN13,OUT018,1315.179488
FDU57,OUT035,2574.777769
NCI06,OUT046,2830.188592
FDM38,OUT045,865.8558792
NCG42,OUT010,129.4827615
FDL39,OUT045,2845.432252
FDT31,OUT019,1148.334094
FDV59,OUT013,3468.945749
FDB49,OUT035,1824.066644
FDD58,OUT049,1741.12244
DRN59,OUT046,747.6091382
FDX48,OUT049,2590.081646
FDQ11,OUT049,4171.964942
FDY12,OUT049,1002.886927
FDQ11,OUT045,4038.365803
DRI11,OUT017,1945.877304
FDY32,OUT027,4031.922811
FDS51,OUT045,955.9701891
FDR19,OUT010,392.234766
DRB13,OUT018,2777.355063
FDS21,OUT035,1227.452795
FDQ40,OUT045,2793.298643
NCE55,OUT013,2788.845169
FDX43,OUT027,4073.918848
FDS12,OUT049,2091.416868
DRK01,OUT027,2965.760954
FDN25,OUT017,1056.343163
FDB60,OUT046,3102.282819
FDQ13,OUT017,1463.636468
DRK13,OUT045,3037.499122
DRF25,OUT018,328.5326444
NCD42,OUT019,-1237.139148
FDW25,OUT045,1335.417697
NCV29,OUT027,4281.791553
NCK42,OUT035,3526.809835
DRJ13,OUT027,3956.788144
DRD15,OUT017,3748.879887
FDM27,OUT045,2457.510807
FDZ50,OUT018,2692.494593
FDC04,OUT046,3832.303004
FDF50,OUT049,3211.071179
FDP15,OUT045,4006.549221
FDK46,OUT035,4237.930421
FDZ56,OUT018,2419.090315
FDY60,OUT049,2434.43509
FDB10,OUT035,3890.527764
FDR57,OUT045,2480.237987
FDU58,OUT049,3120.974518
FDH02,OUT046,1495.963045
FDP48,OUT013,2975.444103
FDI46,OUT035,4123.917498
FDW56,OUT013,3095.377411
NCM19,OUT010,-131.8944844
FDS50,OUT027,4950.482197
FDK24,OUT013,777.8411463
FDO36,OUT017,2949.21203
FDK45,OUT027,3302.121522
NCL05,OUT045,665.6293059
FDL32,OUT018,1572.546196
FDA28,OUT049,2164.03781
FDY36,OUT018,958.4569938
FDP32,OUT018,1762.120595
FDL50,OUT046,2023.354636
DRC24,OUT049,2510.221853
NCS18,OUT017,1797.065773
FDD16,OUT017,1324.354219
NCV18,OUT013,1378.838212
FDX07,OUT046,2968.456374
NCZ05,OUT027,3105.498734
NCI31,OUT013,629.6041519
FDK14,OUT049,1465.090728
NCR06,OUT045,661.0694952
NCF54,OUT049,2826.899764
DRG23,OUT010,465.8196209
FDD53,OUT046,741.2721198
NCM31,OUT027,3656.47381
FDT16,OUT017,4262.953638
FDR40,OUT035,1496.780939
DRG25,OUT017,3013.189862
FDT10,OUT035,1192.00418
FDY32,OUT013,2624.763868
FDN50,OUT035,1707.783008
FDZ35,OUT019,-156.2993237
NCP54,OUT045,1880.99547
NCD07,OUT035,1926.860274
FDS02,OUT018,2887.035764
DRN59,OUT018,519.2707919
DRB24,OUT013,2506.435008
FDP37,OUT027,3458.08789
DRB01,OUT018,2724.651503
FDR47,OUT046,3095.194048
NCM31,OUT010,322.6825825
NCF06,OUT027,5516.464425
NCV17,OUT027,3514.236061
FDS10,OUT049,2942.335558
FDN52,OUT035,1593.799088
FDZ48,OUT013,1849.186804
FDJ48,OUT049,4027.453784
DRB13,OUT027,4491.64839
FDV59,OUT017,3524.79714
FDL32,OUT035,1965.79845
FDZ12,OUT035,2410.929445
NCR06,OUT027,2140.6647
FDP51,OUT017,2045.433755
FDY22,OUT013,2326.121565
FDZ38,OUT049,2825.633014
NCO54,OUT035,1039.11727
FDR23,OUT035,2924.744949
FDM38,OUT049,1049.1753
FDS25,OUT013,1867.26852
FDZ22,OUT013,1402.503648
FDZ20,OUT019,2131.167447
FDD45,OUT010,-386.9084062
FDN03,OUT049,4081.898519
NCW30,OUT046,4067.210288
FDY24,OUT027,2404.078717
FDJ26,OUT019,1488.064465
FDM15,OUT049,2569.232437
NCW54,OUT027,2374.853266
FDA23,OUT045,1575.588111
FDA39,OUT019,-1214.568884
FDZ12,OUT017,2383.35578
NCB42,OUT046,1847.772696
FDL16,OUT046,761.0012607
FDO24,OUT019,663.4795115
NCP42,OUT046,3048.808082
FDR19,OUT018,2092.409717
DRL01,OUT045,3655.446686
FDV37,OUT046,3189.727109
FDI41,OUT010,472.4210052
FDF58,OUT049,1145.219669
NCF43,OUT018,1969.803074
FDN02,OUT049,3356.154651
NCP41,OUT035,1865.27933
NCY17,OUT027,2168.642691
FDL58,OUT027,5668.910866
NCA30,OUT027,4388.778075
FDE46,OUT018,2135.655427
FDY38,OUT035,3830.25533
NCH29,OUT027,2983.322707
FDO20,OUT045,3974.252126
FDP44,OUT018,1423.56049
FDM02,OUT027,2937.082664
FDJ14,OUT027,2799.411803
FDH04,OUT010,-402.7014213
DRK23,OUT046,3976.444014
NCW05,OUT046,1670.422858
FDF12,OUT049,2439.716535
FDL51,OUT019,1514.028812
FDN03,OUT018,3717.604554
DRJ37,OUT049,2485.390009
FDM12,OUT019,1130.721761
FDA16,OUT045,3465.821631
NCB07,OUT017,3170.973769
NCI17,OUT019,-390.9664992
FDR51,OUT046,2400.276719
FDJ55,OUT045,3559.252886
NCZ17,OUT013,666.1006722
FDU25,OUT013,1027.715003
NCG18,OUT045,1605.217851
DRM11,OUT017,4169.426119
FDH16,OUT035,1638.192845
FDZ04,OUT018,753.0816799
NCX53,OUT035,2388.259283
FDX38,OUT027,2303.685349
FDX09,OUT046,2814.366489
NCW05,OUT018,1410.929279
NCS41,OUT017,2994.722165
FDI26,OUT046,2834.214784
NCZ41,OUT027,3440.702832
NCK06,OUT046,1957.674657
FDX23,OUT027,3019.687197
NCA42,OUT046,2493.801878
FDC20,OUT049,1012.403987
DRC49,OUT018,2006.431752
FDX01,OUT013,1922.811792
FDC08,OUT045,3554.129808
FDC02,OUT017,4166.389041
FDK10,OUT045,2843.375339
DRC24,OUT013,2461.937587
FDW16,OUT019,-351.0729088
NCU06,OUT018,3313.304478
DRA59,OUT045,2885.222817
FDR24,OUT019,-391.0643741
DRL35,OUT018,440.366383
FDA49,OUT013,1435.346399
NCC55,OUT046,603.6836313
DRD24,OUT019,383.0491547
NCE55,OUT049,2866.589119
FDT33,OUT045,2672.198496
NCT53,OUT013,2624.220495
FDS26,OUT046,4093.541618
FDL22,OUT018,1212.115272
FDP44,OUT017,1810.979391
FDC52,OUT018,2166.820612
FDI53,OUT010,657.162412
FDZ23,OUT046,3007.227086
NCT18,OUT013,2904.399816
FDR13,OUT046,1927.598848
FDB09,OUT010,91.59306637
FDZ60,OUT013,1767.40399
FDB11,OUT046,3568.116158
FDC10,OUT018,1689.679018
FDW56,OUT035,3223.778496
FDK14,OUT027,2814.431542
DRE27,OUT027,2970.907332
FDA38,OUT017,3905.088721
FDT11,OUT045,2994.912536
FDP15,OUT035,4198.547407
FDV27,OUT035,1621.67908
FDS36,OUT027,3250.128364
FDY40,OUT027,2294.856088
NCF19,OUT049,921.0764672
FDF53,OUT045,2872.097313
FDS14,OUT027,3946.830764
FDE56,OUT046,1069.819599
FDZ19,OUT035,2968.257211
FDZ46,OUT013,1837.543324
FDR16,OUT046,3404.299511
FDG29,OUT018,440.8924186
NCE30,OUT017,3443.823712
FDZ40,OUT046,892.1867049
FDG58,OUT018,2240.29153
DRH03,OUT013,1555.783922
FDZ47,OUT045,1584.738242
FDV04,OUT018,2259.850689
FDZ10,OUT018,1749.554604
FDG46,OUT017,1962.193557
NCF07,OUT045,1534.683392
FDY44,OUT035,3285.235587
FDB21,OUT013,3843.966321
FDS20,OUT035,3048.716939
FDS49,OUT049,1398.388825
FDX55,OUT027,4924.204779
NCQ02,OUT018,2674.338981
FDR25,OUT013,4227.318761
DRG39,OUT045,834.8633641
FDB46,OUT046,3412.145938
NCC30,OUT018,2550.366246
FDE58,OUT035,2069.229249
FDC05,OUT019,1273.298543
FDY15,OUT046,2516.716403
FDG14,OUT046,2436.434273
FDL08,OUT049,3944.731543
FDQ47,OUT013,640.194886
FDN12,OUT035,1913.882304
FDW10,OUT013,2856.543403
FDD02,OUT035,2039.665309
FDX35,OUT010,1752.661871
FDT35,OUT046,2730.138433
DRN47,OUT019,976.9761798
FDB11,OUT010,1655.454771
FDN20,OUT045,2630.830519
FDB59,OUT035,3316.388548
FDJ58,OUT045,2724.481832
FDU60,OUT046,2723.273359
FDS03,OUT049,1191.082346
FDU40,OUT019,1174.552074
DRH15,OUT049,847.226311
FDD04,OUT027,3739.777296
FDQ01,OUT046,4015.093668
FDF28,OUT035,2195.015418
FDD22,OUT010,-113.6496873
FDY19,OUT046,1892.772416
FDN33,OUT035,1684.960463
FDV36,OUT035,2176.108063
FDW01,OUT010,516.6154078
FDJ28,OUT049,3162.076939
FDB17,OUT035,3000.169854
FDM40,OUT049,2328.472689
FDV46,OUT045,2178.727682
FDQ44,OUT049,2022.272812
NCD42,OUT046,622.9524482
DRH37,OUT046,2593.340017
FDR10,OUT018,2338.315384
NCD06,OUT027,2194.667272
FDI53,OUT046,2593.084458
FDG16,OUT035,3564.555059
DRB25,OUT046,1709.408995
FDY09,OUT046,2791.729339
FDX48,OUT045,2431.627163
FDC03,OUT010,1239.231897
FDT47,OUT035,1755.191598
FDW44,OUT027,4212.902284
FDT24,OUT017,1338.781242
FDT12,OUT019,1746.823653
NCS38,OUT035,1940.046895
FDO39,OUT035,3078.178815
FDA13,OUT046,658.7591619
FDO48,OUT035,3691.766757
DRJ01,OUT017,2599.492725
FDD53,OUT018,410.4109709
NCT05,OUT049,4122.561668
FDQ51,OUT045,752.7205294
FDU60,OUT013,2731.758729
FDC59,OUT046,1074.922712
FDP36,OUT035,1057.26223
NCM19,OUT017,1858.412964
FDL16,OUT035,877.6966118
FDE50,OUT018,2759.51814
NCR18,OUT013,766.0328474
NCD30,OUT035,1704.246113
FDH31,OUT013,1701.560881
FDD56,OUT019,878.5717095
FDC47,OUT049,3717.622313
FDZ21,OUT045,1525.220976
FDM01,OUT049,1792.349725
FDF24,OUT013,1430.978897
FDW23,OUT017,753.855135
FDY52,OUT018,757.4967591
DRH37,OUT027,4037.904329
DRO47,OUT027,3246.324031
FDR25,OUT049,4323.701271
FDQ24,OUT027,5408.527032
DRJ51,OUT018,3348.890936
NCU06,OUT035,3751.564132
NCV18,OUT018,1023.886463
NCC06,OUT027,3473.906241
FDZ01,OUT018,1466.053644
FDT14,OUT017,2048.382356
FDD11,OUT019,2094.934837
FDN09,OUT017,3946.472219
NCO18,OUT010,898.3505794
FDZ50,OUT045,2899.921655
FDS44,OUT013,3835.340757
FDI36,OUT045,3122.890579
FDA26,OUT010,1581.688184
NCY53,OUT049,1881.762268
FDF32,OUT049,3256.299904
FDF59,OUT010,108.3423006
FDB20,OUT046,1251.576541
DRH11,OUT035,1081.981453
FDT03,OUT049,3056.411087
NCH06,OUT035,3989.37755
FDR55,OUT049,3107.048261
FDI10,OUT035,2918.67205
FDZ12,OUT045,2195.616107
FDM12,OUT049,3118.33227
DRB25,OUT045,1660.521756
NCS41,OUT013,2907.805784
NCT53,OUT049,2672.491453
NCD55,OUT013,695.2317391
FDY08,OUT049,2376.763789
NCP55,OUT049,992.0240322
FDA33,OUT013,2402.518062
FDQ33,OUT013,2396.751201
FDE45,OUT027,4307.572341
FDT26,OUT013,2010.064785
NCV53,OUT049,3860.771202
FDK60,OUT027,3062.594485
NCJ29,OUT046,1338.27772
FDI15,OUT045,4107.858017
FDX21,OUT013,1810.206894
FDV49,OUT019,2268.134634
DRO59,OUT046,1242.710496
FDZ14,OUT045,1959.761323
FDP32,OUT027,3464.586406
FDC33,OUT017,3280.555877
FDT14,OUT010,56.04793589
NCN54,OUT027,2713.943589
FDR57,OUT027,3976.16438
DRK12,OUT046,555.4018488
FDX52,OUT049,3237.689133
FDX08,OUT010,951.5365514
FDP10,OUT010,-235.7066843
NCP50,OUT045,1211.993961
NCL06,OUT013,4100.183135
FDP25,OUT013,3511.06071
FDE53,OUT013,1727.701945
FDL27,OUT017,1199.093219
FDC35,OUT049,3385.312648
DRJ47,OUT010,798.1863652
FDD16,OUT018,967.9922916
NCN42,OUT049,2424.942243
FDC38,OUT027,3562.351456
NCO07,OUT045,3291.815825
FDQ20,OUT049,772.8635845
FDI32,OUT046,1792.763807
FDN20,OUT010,806.8066804
DRJ51,OUT027,5055.608073
FDU08,OUT045,1535.052604
DRN37,OUT019,730.040376
FDD05,OUT010,56.52656256
FDW15,OUT046,2414.166246
FDI52,OUT046,1980.147915
DRM11,OUT049,4213.187101
NCO06,OUT045,464.2747165
FDU38,OUT049,3117.842591
FDU59,OUT018,2293.235242
FDJ10,OUT046,2247.007016
FDM13,OUT049,2230.258769
NCJ30,OUT019,734.3781921
FDM45,OUT018,1717.193363
FDP36,OUT045,823.3111158
NCD30,OUT010,-355.3556782
FDN48,OUT017,1607.593373
FDY32,OUT049,2654.344439
FDU47,OUT046,2291.41287
FDF17,OUT019,1247.92395
FDP34,OUT017,2572.130811
FDA47,OUT049,2734.666964
DRD27,OUT027,3037.715584
FDW38,OUT045,877.407459
FDZ15,OUT019,44.66634379
FDZ03,OUT027,4460.095021
NCN19,OUT049,3080.69241
FDG02,OUT035,3180.504843
FDS31,OUT035,3090.321209
FDW43,OUT019,1762.493161
FDZ47,OUT010,-269.5769344
FDO57,OUT017,2636.553596
NCL07,OUT013,681.2525759
NCV42,OUT013,1797.599372
FDP40,OUT017,1953.33486
FDP48,OUT019,1079.015868
FDH21,OUT017,2651.830606
NCP02,OUT049,1070.533624
FDK24,OUT049,873.4201182
FDC41,OUT045,1160.386706
FDF08,OUT017,1530.665018
FDO49,OUT017,1010.950486
FDS56,OUT027,5611.595671
FDX46,OUT018,771.1945256
FDQ07,OUT013,3553.478751
FDC32,OUT010,-438.3806441
FDT21,OUT019,2030.938999
FDG58,OUT045,2457.044385
FDW14,OUT049,1547.510609
DRA12,OUT027,3675.480934
FDV27,OUT013,1519.685628
DRD25,OUT013,1823.113619
DRF48,OUT027,4393.400463
FDX24,OUT017,1592.669666
DRJ51,OUT046,3609.87961
FDE45,OUT045,2811.059748
FDE14,OUT046,1682.754999
FDG53,OUT045,2160.227741
FDT08,OUT046,2378.471824
DRC27,OUT027,5333.274557
FDG20,OUT035,2980.440304
FDC21,OUT046,1790.628547
FDV31,OUT018,2532.102279
FDB58,OUT045,2255.946798
FDV23,OUT046,1988.884491
FDA25,OUT019,-206.5855393
FDC15,OUT046,2496.192897
FDU47,OUT049,2346.588719
FDE23,OUT013,856.2760611
FDS08,OUT013,2850.002885
FDW03,OUT027,3183.571879
FDJ60,OUT018,2362.697433
FDM34,OUT017,2155.045068
FDW33,OUT013,1726.818523
FDZ40,OUT013,945.7245801
FDE33,OUT018,1080.071711
NCC06,OUT010,116.6985495
FDU11,OUT046,1914.890103
FDL44,OUT017,2692.756089
NCZ29,OUT017,2095.437883
FDG28,OUT010,2007.451479
FDL12,OUT018,737.8368817
FDD52,OUT017,1853.780338
FDO15,OUT013,1268.203167
NCN29,OUT027,2262.008843
FDW36,OUT013,1770.618342
FDB21,OUT046,3773.316497
FDZ28,OUT013,2136.454926
FDY10,OUT035,1991.304466
DRG39,OUT017,963.6163742
FDN28,OUT013,1743.014896
FDV15,OUT035,1814.49146
DRI13,OUT035,3583.327835
FDH20,OUT046,1603.224193
FDY51,OUT013,3512.212513
FDE16,OUT013,3333.406012
FDX40,OUT018,355.2065559
FDC48,OUT018,1052.228384
FDS14,OUT046,2491.05168
FDX56,OUT017,3431.397611
FDI10,OUT046,2761.585353
FDI14,OUT013,2298.478439
DRM48,OUT013,621.2523929
NCH07,OUT027,3941.869837
FDY26,OUT013,3412.911814
FDD02,OUT027,3363.871777
FDM12,OUT046,3022.74465
DRF01,OUT010,352.1475865
FDV36,OUT046,2033.006755
DRI59,OUT013,3556.795743
FDV03,OUT018,2217.641029
FDO39,OUT017,3038.315845
NCB07,OUT018,2825.503123
FDH38,OUT027,3326.263063
FDZ13,OUT035,1000.834851
NCZ30,OUT046,1946.903535
NCA06,OUT035,708.7114873
FDB04,OUT049,1553.225638
FDN50,OUT013,1587.143442
NCG06,OUT049,4129.802221
NCY17,OUT018,431.459948
FDC23,OUT046,2847.466144
FDK33,OUT049,3469.702555
FDR03,OUT049,3450.154068
FDZ07,OUT045,1022.240669
FDO38,OUT013,1308.674224
FDS59,OUT046,1787.674358
DRM11,OUT019,2183.146263
FDX52,OUT027,4578.51449
DRJ35,OUT018,698.4604233
NCP53,OUT046,3759.692244
FDW15,OUT019,517.8188473
DRI47,OUT045,2233.517411
DRZ11,OUT035,2136.655352
FDS02,OUT013,3166.833764
DRD49,OUT018,3446.913703
FDW38,OUT049,1004.799959
FDR21,OUT019,924.2972599
FDE40,OUT013,1115.378614
FDI02,OUT045,1758.053193
FDQ04,OUT045,626.5325559
FDY14,OUT017,4273.308333
NCT54,OUT046,1524.060148
DRD25,OUT017,1872.702273
DRE01,OUT045,3725.817379
FDJ12,OUT010,1453.394976
NCZ05,OUT049,1750.832203
DRB25,OUT019,-169.5054552
NCC31,OUT045,2436.109895
FDM16,OUT045,1233.577198
DRG11,OUT049,1790.410451
FDV24,OUT027,3812.577432
FDV43,OUT046,748.5406232
FDG05,OUT018,2234.66898
FDV23,OUT010,84.70632769
FDI58,OUT018,1259.547584
FDQ11,OUT017,4204.384732
FDC05,OUT027,4613.072824
FDF40,OUT013,3991.199718
FDU02,OUT018,3318.770301
FDT32,OUT013,3029.390342
NCF06,OUT017,4192.498808
FDT46,OUT013,891.1101073
FDR58,OUT010,-416.5776668
FDY04,OUT046,2627.888748
FDT58,OUT045,2598.073092
FDE46,OUT049,2532.576873
DRH11,OUT017,1006.282381
DRI51,OUT046,2705.624073
FDC35,OUT017,3335.333796
FDP45,OUT035,4180.284292
FDC45,OUT017,2775.741704
FDU01,OUT045,2918.464699
FDJ53,OUT010,27.25451371
FDJ46,OUT017,2853.938846
FDX07,OUT013,3017.3298
NCI30,OUT049,3985.0495
FDE47,OUT027,3442.829695
FDV48,OUT045,1267.645632
FDN16,OUT019,-204.3119368
FDM52,OUT013,2373.078284
FDA32,OUT027,4896.045675
FDH05,OUT017,3785.23788
FDW25,OUT010,-482.641312
FDQ09,OUT046,1838.985716
NCM17,OUT010,-1165.962816
DRM59,OUT046,2459.155152
FDV47,OUT027,2816.733776
DRE15,OUT035,1356.34366
FDS25,OUT010,-144.3438402
NCZ05,OUT018,1386.512288
NCV05,OUT019,550.2196326
DRM37,OUT046,3089.938226
FDV58,OUT027,4515.839777
FDN22,OUT027,5478.373947
NCO06,OUT049,624.2908152
FDT56,OUT019,-895.7110248
FDM02,OUT013,1502.325412
FDA09,OUT046,2888.254249
NCC06,OUT035,2153.017407
NCL54,OUT049,2865.985047
NCB55,OUT017,1018.914939
FDB12,OUT017,1817.684389
NCA54,OUT049,2918.726675
NCS38,OUT049,1929.810852
FDC02,OUT049,4189.902474
FDK44,OUT019,833.3367875
FDE16,OUT035,3441.616245
NCS05,OUT035,2249.788736
FDZ59,OUT045,2634.721328
FDI20,OUT017,3460.746315
FDQ14,OUT046,2407.482316
FDF53,OUT017,2999.260678
FDW25,OUT017,1482.818901
NCQ43,OUT010,-219.9905028
FDX52,OUT013,3128.82155
FDE28,OUT045,3583.564362
FDN15,OUT017,2310.352263
FDO28,OUT017,2006.795113
FDQ33,OUT045,2350.23749
FDM22,OUT010,-958.3402784
FDJ03,OUT017,945.6128744
FDI16,OUT045,864.3637661
FDI09,OUT027,5274.047679
FDX55,OUT013,3478.659849
FDS23,OUT027,3485.0283
DRC12,OUT045,2973.520281
FDH41,OUT049,3517.551538
FDN01,OUT013,2810.327373
FDV55,OUT045,2241.011242
NCJ19,OUT013,925.173766
NCY29,OUT010,-1014.991125
FDP03,OUT018,1740.650974
FDZ52,OUT045,1712.705927
FDH31,OUT010,-226.8799206
FDQ19,OUT018,3593.490913
FDS15,OUT035,1894.765246
FDN32,OUT017,2995.936877
FDH32,OUT049,1690.288382
FDF33,OUT017,1866.269636
FDJ22,OUT046,3018.627099
FDG56,OUT010,-842.5175399
FDC05,OUT046,3138.382678
FDK09,OUT013,3619.301572
NCV29,OUT045,2735.761485
NCC43,OUT019,2011.496384
NCA42,OUT049,2581.636542
FDC10,OUT046,1944.438273
FDC16,OUT013,1508.373187
NCL17,OUT013,2253.714556
FDA51,OUT035,2006.631447
FDW01,OUT017,2518.966282
NCF30,OUT045,1949.301688
FDN49,OUT013,768.3907288
FDY20,OUT045,1441.921982
FDC15,OUT045,2409.964908
FDY24,OUT046,920.0552725
NCG43,OUT017,1585.969812
FDA48,OUT013,3546.812209
NCF55,OUT017,708.4294383
FDL38,OUT049,1608.999791
NCQ29,OUT018,3769.635242
FDC34,OUT017,2600.878893
FDP36,OUT027,2359.04572
FDN50,OUT010,-346.0511797
FDO23,OUT049,1606.878795
FDT56,OUT013,1025.845713
FDT13,OUT027,4451.367383
FDZ03,OUT013,3046.428162
FDQ03,OUT010,1841.285551
FDU44,OUT045,2561.797059
FDD03,OUT049,3747.54699
NCH30,OUT013,1807.156372
FDS60,OUT010,949.7743193
FDG08,OUT046,2746.42549
FDX38,OUT017,936.4627247
FDD22,OUT017,1908.375469
FDW51,OUT013,3417.179119
FDL09,OUT017,2806.663373
FDZ60,OUT045,1668.046224
NCH07,OUT046,2499.785325
NCQ41,OUT049,3204.210599
FDW04,OUT049,2198.240378
FDI08,OUT027,5421.454346
FDR19,OUT019,449.6951133
FDV13,OUT046,1447.199855
FDB52,OUT017,4144.114097
FDZ48,OUT027,3243.438844
NCO14,OUT049,854.4920095
FDZ50,OUT013,2999.251842
FDN27,OUT019,-12.84369033
FDQ60,OUT013,2022.384883
FDR49,OUT017,855.2576637
DRJ35,OUT027,2468.061114
DRI49,OUT017,1380.620477
FDB47,OUT017,3415.249965
FDP37,OUT010,80.85166162
FDR26,OUT049,2900.353293
FDY31,OUT019,432.3309609
FDC11,OUT045,1376.132548
DRP47,OUT035,4081.586423
NCY54,OUT018,2393.225889
FDR27,OUT046,2153.127529
FDQ21,OUT019,87.18163576
NCQ29,OUT035,4243.659734
FDJ02,OUT046,2385.166741
FDE21,OUT018,1570.346548
FDM39,OUT046,2836.729955
FDZ01,OUT017,1789.79884
NCB19,OUT018,1095.411647
FDU03,OUT046,2917.105421
FDP27,OUT049,3070.150964
DRF01,OUT045,2228.077904
FDM03,OUT049,1821.31861
FDV01,OUT046,2514.486329
FDS16,OUT046,2371.277381
FDO45,OUT035,1643.047525
NCX06,OUT035,3001.157291
FDP13,OUT046,694.5736261
NCR38,OUT018,3667.219387
FDA01,OUT013,1031.201967
FDT26,OUT017,2022.382469
FDD44,OUT027,5563.923539
FDB26,OUT013,979.4033881
FDP45,OUT019,2106.594371
NCP55,OUT046,924.3806195
FDT23,OUT017,1401.820571
FDO51,OUT045,702.1603151
FDA44,OUT046,950.7133699
NCJ31,OUT018,3454.463154
FDX37,OUT045,1552.109443
NCD18,OUT049,3695.603611
FDN40,OUT027,3900.400042
FDL33,OUT017,3174.422242
DRF48,OUT035,3128.219026
FDW08,OUT035,1823.239761
FDX39,OUT018,3139.912307
FDB38,OUT049,2707.083873
FDY46,OUT018,2678.762061
NCB06,OUT049,2589.579249
FDA34,OUT035,2907.057453
FDA35,OUT045,1923.606455
FDQ07,OUT035,3649.250224
FDU32,OUT045,1917.467365
FDU26,OUT013,2020.98881
FDU13,OUT010,378.5697572
FDO09,OUT035,4333.189917
FDW03,OUT019,-184.7226764
FDB38,OUT013,2635.403952
FDL26,OUT010,548.6985878
NCN43,OUT045,1916.042388
FDH08,OUT045,3614.668966
NCC31,OUT019,598.5456283
FDH14,OUT035,2421.696394
FDL40,OUT017,1677.369903
FDD20,OUT035,2128.810451
NCV53,OUT035,3931.570586
FDD16,OUT045,1152.093386
FDP24,OUT035,2066.271208
FDQ25,OUT045,2747.952458
FDM38,OUT035,1071.84178
NCT18,OUT010,912.0170258
FDM34,OUT049,2217.398903
DRH37,OUT010,724.1755247
NCE07,OUT013,2308.813475
FDG12,OUT013,2000.167256
FDB59,OUT010,1247.777531
FDS10,OUT018,2566.038817
FDN21,OUT010,664.8452482
FDM02,OUT045,1421.642921
FDO44,OUT049,1901.795061
NCN17,OUT017,1716.358971
FDH16,OUT018,1218.599527
FDL44,OUT046,2563.119147
FDY47,OUT017,2189.745001
DRI39,OUT046,890.9184914
NCX54,OUT018,1386.402352
FDE59,OUT046,625.9623058
FDO46,OUT045,2995.397383
DRE13,OUT046,1424.936774
FDW14,OUT013,1522.539044
FDF35,OUT046,1713.892859
FDO50,OUT019,-442.3045168
DRF49,OUT017,1921.587209
FDT60,OUT049,2114.98524
FDP38,OUT045,774.2212461
FDA31,OUT027,4182.345971
FDY52,OUT010,-852.9996585
FDD03,OUT027,5111.20861
FDN52,OUT018,1139.944414
FDU20,OUT010,62.07804182
FDD22,OUT035,1912.639425
NCB55,OUT019,-1000.779095
FDN27,OUT045,1858.217868
FDD16,OUT013,1285.575068
FDW48,OUT046,1299.039332
DRN35,OUT045,537.2925734
FDX25,OUT049,2958.765061
DRD49,OUT049,3795.763051
FDE21,OUT019,-48.31986286
FDN44,OUT035,2684.901121
DRC01,OUT049,940.6500896
NCK30,OUT046,3954.566374
FDU39,OUT013,1009.830388
FDB49,OUT013,1680.122587
FDS12,OUT045,1939.161632
FDR57,OUT018,2279.052816
FDX22,OUT027,4810.050247
FDC60,OUT013,1531.291647
NCE42,OUT049,3756.105672
NCK42,OUT049,3508.837609
DRE01,OUT017,3883.981589
FDE57,OUT018,1989.485802
DRK59,OUT019,1791.618954
FDB10,OUT027,5170.59199
FDQ25,OUT046,2812.356407
FDY26,OUT017,3464.129399
FDG28,OUT049,3994.349027
FDM14,OUT049,1858.342046
NCH29,OUT049,1680.107242
FDD48,OUT049,1957.102209
FDC17,OUT045,3289.202889
DRH49,OUT027,2773.661105
FDN44,OUT018,2287.089545
FDC29,OUT045,1833.571881
DRK01,OUT019,-404.4787234
FDD48,OUT017,1935.180402
FDB59,OUT013,3180.508358
FDY45,OUT010,2091.026275
FDX60,OUT035,1416.63573
FDT09,OUT010,253.3334321
DRB24,OUT018,2168.673045
FDL13,OUT035,3854.476545
FDN16,OUT035,1845.83925
FDK57,OUT013,1975.039419
FDO22,OUT027,2811.745004
FDC57,OUT010,1211.641955
FDZ13,OUT027,2301.514164
FDW27,OUT013,2525.703256
FDX10,OUT049,772.4076632
FDY08,OUT018,1987.517064
FDA49,OUT017,1484.956873
FDC32,OUT018,1242.756595
FDO04,OUT035,1048.654696
NCZ54,OUT013,2553.069238
FDY40,OUT045,790.2534927
FDW36,OUT045,1680.625333
FDE11,OUT017,3023.729725
DRE37,OUT045,2921.591158
NCK19,OUT017,3119.411294
FDT19,OUT035,2952.436981
FDE56,OUT045,980.4933819
FDZ57,OUT010,171.0290162
FDB35,OUT035,1697.663639
FDF09,OUT010,-1276.950778
FDO34,OUT046,2689.592315
FDA55,OUT046,3603.323107
NCM18,OUT035,1122.092715
